150.086, 560.000, 515.000, 495.00, 507.00, 0420, 0383
150.146, 574.000, 518.000, 511.00, 505.00, 0381, 0337
150.236, 546.000, 520.000, 554.00, 506.00, 0369, 0314
150.286, 502.000, 519.000, 583.00, 506.00, 0369, 0347
150.366, 496.000, 520.000, 600.00, 509.00, 0369, 0406
150.436, 500.000, 520.000, 575.00, 511.00, 0470, 0470
150.506, 527.000, 522.000, 508.00, 511.00, 0559, 0554
150.607, 516.000, 524.000, 505.00, 511.00, 0554, 0554
150.637, 495.000, 526.000, 536.00, 511.00, 0554, 0470
150.717, 494.000, 528.000, 572.00, 511.00, 0566, 0554
150.797, 476.000, 528.000, 596.00, 512.00, 0606, 0554
150.947, 474.000, 529.000, 587.00, 514.00, 0730, 0720
151.067, 453.000, 526.000, 473.00, 515.00, 0838, 0838
151.147, 554.000, 524.000, 450.00, 513.00, 0838, 0838
151.207, 454.000, 524.000, 455.00, 511.00, 0730, 0706
151.318, 470.000, 524.000, 442.00, 509.00, 0671, 0635
151.348, 556.000, 524.000, 440.00, 507.00, 0603, 0635
151.458, 556.000, 524.000, 438.00, 506.00, 0554, 0466
151.498, 680.000, 526.000, 474.00, 504.00, 0554, 0466
151.568, 546.000, 526.000, 496.00, 504.00, 0554, 0307
151.668, 572.000, 527.000, 540.00, 504.00, 0370, 0307
151.778, 574.000, 530.000, 636.00, 508.00, 0419, 0329
151.848, 489.000, 534.000, 620.00, 508.00, 0470, 0438
151.918, 439.000, 535.000, 540.00, 512.00, 0589, 0554
151.989, 560.000, 534.000, 522.00, 512.00, 0621, 0554
152.059, 520.000, 534.000, 552.00, 512.00, 0620, 0572
152.119, 522.000, 534.000, 614.00, 512.00, 0646, 0572
152.349, 447.000, 543.000, 438.00, 515.00, 0806, 0785
152.509, 488.000, 542.000, 427.00, 515.00, 0698, 0642
152.539, 488.000, 549.000, 448.00, 515.00, 0698, 0642
152.619, 486.000, 553.000, 504.00, 506.00, 0564, 0442
152.69, 483.000, 556.000, 534.00, 505.00, 0554, 0415
152.77, 520.000, 550.000, 479.00, 505.00, 0554, 0427
152.84, 505.000, 549.000, 478.00, 506.00, 0554, 0427
152.99, 478.000, 554.000, 510.00, 505.00, 0470, 0290
153.06, 582.000, 552.000, 540.00, 505.00, 0451, 0278
153.12, 462.000, 559.000, 609.00, 507.00, 0462, 0286
153.19, 495.000, 562.000, 644.00, 509.00, 0554, 0373
153.361, 482.000, 557.000, 492.00, 512.00, 0646, 0556
153.471, 510.000, 552.000, 531.00, 512.00, 0600, 0470
153.541, 536.000, 554.000, 576.00, 512.00, 0613, 0470
153.611, 529.000, 554.000, 613.00, 513.00, 0651, 0572
153.711, 528.000, 552.000, 556.00, 515.00, 0716, 0673
153.761, 530.000, 552.000, 524.00, 515.00, 0716, 0673
153.821, 530.000, 552.000, 540.00, 515.00, 0764, 0673
153.911, 498.000, 550.000, 405.00, 515.00, 0774, 0740
153.971, 612.000, 545.000, 338.00, 512.00, 0692, 0599
154.042, 496.000, 545.000, 449.00, 509.00, 0554, 0398
154.112, 539.000, 552.000, 546.00, 506.00, 0457, 0297
154.242, 537.000, 545.000, 564.00, 508.00, 0462, 0327
154.392, 507.000, 554.000, 597.00, 511.00, 0470, 0362
154.612, 494.000, 556.000, 544.00, 516.00, 0701, 0644
154.783, 450.000, 554.000, 569.00, 516.00, 0743, 0704
154.893, 550.000, 556.000, 434.00, 517.00, 0780, 0806
154.953, 554.000, 554.000, 364.00, 517.00, 0780, 0806
155.013, 476.000, 554.000, 488.00, 511.00, 0633, 0554
155.093, 476.000, 559.000, 380.00, 510.00, 0611, 0470
155.153, 535.000, 558.000, 432.00, 507.00, 0554, 0314
155.233, 492.000, 558.000, 544.00, 504.00, 0420, 0212
155.383, 492.000, 558.000, 660.00, 506.00, 0435, 0225
155.484, 534.000, 562.000, 684.00, 512.00, 0554, 0418
155.514, 543.000, 562.000, 496.00, 515.00, 0554, 0418
155.714, 524.000, 565.000, 509.00, 514.00, 0622, 0556
155.794, 551.000, 563.000, 568.00, 513.00, 0616, 0470
155.864, 480.000, 563.000, 597.00, 514.00, 0645, 0554
155.944, 480.000, 563.000, 512.00, 515.00, 0700, 0624
156.024, 534.000, 562.000, 516.00, 515.00, 0703, 0628
156.094, 534.000, 560.000, 528.00, 515.00, 0702, 0628
156.175, 582.000, 561.000, 516.00, 515.00, 0709, 0634
156.225, 484.000, 561.000, 510.00, 515.00, 0703, 0623
156.295, 518.000, 561.000, 530.00, 514.00, 0694, 0611
156.375, 502.000, 562.000, 536.00, 514.00, 0697, 0620
156.515, 502.000, 560.000, 471.00, 514.00, 0707, 0631
156.575, 488.000, 560.000, 462.00, 512.00, 0644, 0554
156.655, 512.000, 559.000, 414.00, 512.00, 0644, 0462
156.725, 491.000, 559.000, 488.00, 510.00, 0554, 0354
156.866, 550.000, 567.000, 592.00, 509.00, 0470, 0308
156.966, 550.000, 565.000, 572.00, 512.00, 0578, 0428
157.076, 528.000, 567.000, 547.00, 513.00, 0620, 0554
157.156, 488.000, 564.000, 544.00, 514.00, 0620, 0554
157.216, 562.000, 566.000, 526.00, 515.00, 0675, 0578
157.296, 562.000, 570.000, 568.00, 515.00, 0675, 0578
157.366, 463.000, 572.000, 601.00, 515.00, 0710, 0636
157.426, 462.000, 572.000, 515.00, 516.00, 0771, 0730
157.506, 522.000, 566.000, 432.00, 516.00, 0775, 0719
157.577, 522.000, 566.000, 470.00, 516.00, 0712, 0620
157.647, 492.000, 566.000, 447.00, 512.00, 0663, 0554
157.727, 521.000, 562.000, 394.00, 512.00, 0605, 0453
157.797, 490.000, 562.000, 488.00, 509.00, 0554, 0326
157.847, 536.000, 562.000, 546.00, 509.00, 0470, 0302
157.997, 570.000, 558.000, 545.00, 512.00, 0554, 0342
158.057, 499.000, 559.000, 540.00, 512.00, 0554, 0364
158.268, 518.000, 574.000, 571.00, 516.00, 0633, 0470
158.518, 578.000, 554.000, 562.00, 517.00, 0679, 0602
158.558, 474.000, 550.000, 559.00, 517.00, 0679, 0658
158.658, 474.000, 546.000, 546.00, 518.00, 0679, 0702
158.708, 427.000, 544.000, 540.00, 518.00, 0679, 0702
158.848, 540.000, 536.000, 364.00, 518.00, 0706, 0646
158.908, 516.000, 530.000, 396.00, 512.00, 0571, 0470
158.969, 434.000, 532.000, 479.00, 510.00, 0466, 0378
159.119, 536.000, 530.000, 544.00, 510.00, 0425, 0339
159.199, 523.000, 527.000, 558.00, 512.00, 0444, 0374
159.269, 570.000, 530.000, 616.00, 513.00, 0444, 0409
159.329, 486.000, 531.000, 701.00, 516.00, 0554, 0409
159.409, 545.000, 534.000, 552.00, 519.00, 0694, 0409
159.469, 562.000, 536.000, 490.00, 519.00, 0744, 0716
159.549, 562.000, 536.000, 542.00, 519.00, 0744, 0716
159.62, 574.000, 536.000, 530.00, 519.00, 0739, 0718
159.68, 574.000, 532.000, 516.00, 518.00, 0747, 0723
159.76, 574.000, 532.000, 542.00, 518.00, 0740, 0720
159.85, 574.000, 532.000, 508.00, 517.00, 0756, 0740
159.97, 574.000, 528.000, 444.00, 517.00, 0752, 0670
160.05, 574.000, 528.000, 452.00, 513.00, 0752, 0670
160.11, 494.000, 530.000, 444.00, 512.00, 0752, 0554
160.18, 508.000, 531.000, 437.00, 510.00, 0554, 0436
160.26, 458.000, 534.000, 468.00, 509.00, 0451, 0436
160.321, 582.000, 530.000, 489.00, 509.00, 0418, 0321
160.471, 496.000, 530.000, 557.00, 512.00, 0396, 0310
160.531, 582.000, 534.000, 602.00, 512.00, 0425, 0342
160.611, 582.000, 536.000, 606.00, 515.00, 0425, 0342
160.771, 492.000, 536.000, 579.00, 518.00, 0630, 0581
160.821, 511.000, 534.000, 583.00, 519.00, 0677, 0642
160.881, 544.000, 534.000, 580.00, 520.00, 0728, 0708
160.961, 527.000, 532.000, 566.00, 520.00, 0778, 0772
161.022, 497.000, 532.000, 566.00, 520.00, 0822, 0826
161.102, 471.000, 531.000, 549.00, 520.00, 0866, 0876
161.172, 432.000, 530.000, 498.00, 520.00, 0895, 0904
161.232, 534.000, 530.000, 465.00, 518.00, 0880, 0881
161.382, 499.000, 530.000, 431.00, 513.00, 0749, 0826
161.472, 472.000, 530.000, 448.00, 512.00, 0668, 0617
161.522, 472.000, 530.000, 447.00, 510.00, 0668, 0617
161.622, 510.000, 530.000, 448.00, 508.00, 0554, 0430
161.662, 678.000, 528.000, 460.00, 508.00, 0554, 0430
161.733, 678.000, 528.000, 501.00, 506.00, 0372, 0287
161.813, 607.000, 525.000, 588.00, 508.00, 0339, 0287
161.893, 528.000, 528.000, 700.00, 508.00, 0390, 0329
161.933, 511.000, 533.000, 623.00, 514.00, 0390, 0470
162.083, 582.000, 530.000, 589.00, 517.00, 0680, 0648
162.153, 473.000, 526.000, 586.00, 518.00, 0726, 0717
162.223, 474.000, 524.000, 607.00, 520.00, 0789, 0792
162.303, 440.000, 526.000, 668.00, 521.00, 0868, 0889
162.363, 494.000, 526.000, 551.00, 523.00, 0992, 1022
162.434, 498.000, 520.000, 564.00, 523.00, 1011, 1022
162.504, 462.000, 516.000, 576.00, 523.00, 1015, 1022
162.574, 474.000, 516.000, 372.00, 522.00, 1015, 1022
162.674, 598.000, 516.000, 364.00, 518.00, 0913, 0884
162.724, 559.000, 508.000, 392.00, 518.00, 0913, 0726
162.774, 514.000, 506.000, 292.00, 518.00, 0913, 0604
162.974, 600.000, 504.000, 486.00, 508.00, 0229, 0216
163.044, 600.000, 504.000, 780.00, 510.00, 0181, 0216
163.115, 386.000, 508.000, 571.00, 510.00, 0369, 0406
163.165, 466.000, 510.000, 554.00, 517.00, 0470, 0470
163.235, 502.000, 508.000, 576.00, 517.00, 0554, 0554
163.315, 472.000, 508.000, 440.00, 518.00, 0565, 0568
163.375, 472.000, 508.000, 363.00, 516.00, 0470, 0470
163.435, 594.000, 502.000, 630.00, 513.00, 0358, 0364
163.515, 450.000, 504.000, 560.00, 516.00, 0447, 0364
163.575, 534.000, 506.000, 544.00, 516.00, 0470, 0470
163.635, 534.000, 505.000, 669.00, 516.00, 0470, 0554
163.715, 534.000, 505.000, 495.00, 519.00, 0638, 0658
163.775, 492.000, 510.000, 504.00, 519.00, 0677, 0670
163.836, 492.000, 510.000, 498.00, 517.00, 0650, 0645
163.906, 492.000, 510.000, 474.00, 516.00, 0625, 0645
163.966, 514.000, 508.000, 450.00, 515.00, 0588, 0645
164.036, 528.000, 504.000, 446.00, 513.00, 0554, 0470
164.116, 544.000, 504.000, 484.00, 512.00, 0446, 0470
164.236, 588.000, 500.000, 521.00, 511.00, 0321, 0314
164.316, 562.000, 500.000, 596.00, 512.00, 0321, 0329
164.386, 514.000, 494.000, 663.00, 512.00, 0321, 0398
164.456, 514.000, 494.000, 591.00, 516.00, 0470, 0554
164.517, 550.000, 496.000, 555.00, 517.00, 0565, 0591
164.587, 486.000, 496.000, 552.00, 518.00, 0602, 0620
164.657, 510.000, 496.000, 566.00, 517.00, 0602, 0649
164.807, 444.000, 502.000, 516.00, 518.00, 0712, 0721
164.867, 452.000, 502.000, 450.00, 518.00, 0714, 0709
164.927, 512.000, 500.000, 473.00, 515.00, 0655, 0645
165.067, 480.000, 502.000, 494.00, 514.00, 0597, 0587
165.218, 520.000, 504.000, 532.00, 513.00, 0567, 0564
165.278, 506.000, 504.000, 463.00, 513.00, 0566, 0562
165.378, 513.000, 504.000, 447.00, 513.00, 0554, 0470
165.488, 526.000, 506.000, 515.00, 512.00, 0444, 0470
165.568, 570.000, 506.000, 526.00, 512.00, 0440, 0470
165.738, 531.000, 500.000, 578.00, 512.00, 0462, 0470
165.758, 544.000, 502.000, 581.00, 513.00, 0462, 0470
165.818, 526.000, 502.000, 568.00, 515.00, 0576, 0587
165.889, 442.000, 502.000, 528.00, 515.00, 0628, 0631
165.959, 460.000, 504.000, 542.00, 514.00, 0640, 0642
166.019, 580.000, 504.000, 531.00, 514.00, 0640, 0660
166.089, 584.000, 506.000, 528.00, 514.00, 0665, 0663
166.159, 504.000, 506.000, 520.00, 514.00, 0665, 0667
166.219, 558.000, 506.000, 476.00, 514.00, 0667, 0664
166.289, 558.000, 506.000, 428.00, 512.00, 0628, 0618
166.429, 515.000, 508.000, 447.00, 511.00, 0470, 0470
166.499, 515.000, 508.000, 486.00, 508.00, 0400, 0391
166.56, 548.000, 510.000, 529.00, 508.00, 0360, 0360
166.64, 522.000, 510.000, 542.00, 509.00, 0360, 0361
166.71, 522.000, 510.000, 582.00, 509.00, 0372, 0374
166.83, 490.000, 511.000, 527.00, 511.00, 0457, 0459
166.89, 482.000, 511.000, 525.00, 511.00, 0462, 0459
166.97, 516.000, 512.000, 500.00, 510.00, 0463, 0462
167.04, 496.000, 513.000, 488.00, 510.00, 0453, 0429
167.12, 496.000, 512.000, 510.00, 509.00, 0453, 0429
167.271, 558.000, 512.000, 552.00, 509.00, 0393, 0382
167.351, 558.000, 512.000, 541.00, 509.00, 0425, 0407
167.391, 494.000, 510.000, 532.00, 510.00, 0436, 0437
167.451, 466.000, 510.000, 551.00, 510.00, 0445, 0437
167.531, 494.000, 512.000, 546.00, 510.00, 0467, 0461
167.591, 496.000, 513.000, 539.00, 511.00, 0470, 0461
167.661, 506.000, 511.000, 546.00, 511.00, 0470, 0470
167.741, 540.000, 511.000, 544.00, 511.00, 0554, 0554
167.811, 502.000, 512.000, 574.00, 512.00, 0554, 0554
167.941, 458.000, 511.000, 498.00, 512.00, 0613, 0612
168.012, 483.000, 510.000, 496.00, 511.00, 0613, 0612
168.072, 512.000, 510.000, 556.00, 511.00, 0565, 0565
168.132, 466.000, 510.000, 607.00, 512.00, 0565, 0597
168.282, 546.000, 510.000, 558.00, 513.00, 0712, 0717
168.342, 400.000, 512.000, 546.00, 513.00, 0746, 0750
168.412, 438.000, 514.000, 428.00, 513.00, 0772, 0766
168.492, 516.000, 514.000, 287.00, 511.00, 0699, 0670
168.582, 516.000, 514.000, 431.00, 506.00, 0470, 0470
168.632, 594.000, 512.000, 514.00, 506.00, 0470, 0398
168.703, 594.000, 512.000, 536.00, 505.00, 0413, 0388
168.773, 586.000, 512.000, 554.00, 507.00, 0415, 0393
168.843, 544.000, 510.000, 543.00, 508.00, 0423, 0427
168.913, 534.000, 510.000, 563.00, 509.00, 0442, 0445
169.113, 495.000, 512.000, 474.00, 511.00, 0554, 0554
169.193, 503.000, 512.000, 528.00, 510.00, 0470, 0470
169.283, 494.000, 510.000, 555.00, 510.00, 0470, 0470
169.333, 525.000, 511.000, 540.00, 510.00, 0470, 0554
169.494, 525.000, 511.000, 556.00, 511.00, 0562, 0566
169.524, 554.000, 510.000, 540.00, 512.00, 0592, 0595
169.594, 490.000, 510.000, 526.00, 512.00, 0609, 0611
169.664, 526.000, 510.000, 532.00, 512.00, 0617, 0618
169.794, 495.000, 510.000, 572.00, 512.00, 0638, 0643
169.864, 527.000, 510.000, 626.00, 512.00, 0682, 0692
169.924, 434.000, 511.000, 547.00, 515.00, 0774, 0787
169.984, 484.000, 512.000, 424.00, 514.00, 0817, 0812
170.075, 504.000, 512.000, 486.00, 512.00, 0741, 0812
170.125, 470.000, 514.000, 486.00, 511.00, 0687, 0812
170.195, 540.000, 513.000, 459.00, 510.00, 0649, 0632
170.275, 526.000, 514.000, 481.00, 509.00, 0592, 0572
170.335, 495.000, 516.000, 496.00, 509.00, 0557, 0554
170.485, 470.000, 512.000, 480.00, 508.00, 0470, 0470
170.685, 614.000, 510.000, 479.00, 504.00, 0354, 0339
170.786, 614.000, 510.000, 570.00, 505.00, 0211, 0208
170.826, 472.000, 508.000, 639.00, 505.00, 0234, 0245
170.876, 534.000, 510.000, 616.00, 508.00, 0333, 0349
170.946, 494.000, 509.000, 551.00, 510.00, 0427, 0434
171.086, 478.000, 514.000, 535.00, 510.00, 0470, 0462
171.146, 490.000, 512.000, 530.00, 510.00, 0470, 0462
171.226, 492.000, 510.000, 536.00, 510.00, 0470, 0470
171.296, 502.000, 510.000, 546.00, 510.00, 0470, 0470
171.376, 492.000, 510.000, 566.00, 510.00, 0554, 0470
171.517, 430.000, 513.000, 547.00, 511.00, 0611, 0604
171.577, 474.000, 510.000, 514.00, 511.00, 0629, 0629
171.627, 460.000, 511.000, 501.00, 510.00, 0620, 0618
171.717, 514.000, 512.000, 499.00, 510.00, 0620, 0589
171.777, 539.000, 512.000, 536.00, 510.00, 0583, 0568
171.917, 508.000, 514.000, 594.00, 511.00, 0621, 0617
171.977, 506.000, 511.000, 619.00, 511.00, 0682, 0686
172.047, 478.000, 509.000, 600.00, 514.00, 0770, 0781
172.128, 478.000, 512.000, 526.00, 514.00, 0844, 0851
172.198, 472.000, 514.000, 348.00, 514.00, 0858, 0849
172.278, 472.000, 514.000, 399.00, 509.00, 0720, 0677
172.348, 523.000, 516.000, 433.00, 509.00, 0720, 0554
172.398, 658.000, 518.000, 482.00, 503.00, 0720, 0410
172.468, 604.000, 515.000, 492.00, 501.00, 0720, 0410
172.538, 634.000, 512.000, 518.00, 502.00, 0336, 0304
172.618, 475.000, 514.000, 562.00, 504.00, 0320, 0294
172.688, 528.000, 520.000, 604.00, 506.00, 0358, 0322
172.748, 502.000, 520.000, 588.00, 508.00, 0431, 0395
172.829, 498.000, 520.000, 546.00, 509.00, 0470, 0453
172.889, 514.000, 520.000, 521.00, 509.00, 0470, 0470
172.969, 499.000, 518.000, 540.00, 509.00, 0470, 0470
173.119, 512.000, 516.000, 557.00, 510.00, 0554, 0470
173.179, 510.000, 517.000, 596.00, 510.00, 0560, 0554
173.269, 472.000, 519.000, 606.00, 512.00, 0560, 0618
173.319, 555.000, 516.000, 504.00, 512.00, 0701, 0695
173.389, 532.000, 516.000, 493.00, 512.00, 0696, 0680
173.469, 490.000, 517.000, 544.00, 511.00, 0664, 0653
173.53, 492.000, 518.000, 532.00, 512.00, 0681, 0653
173.68, 530.000, 518.000, 604.00, 512.00, 0693, 0680
173.85, 432.000, 515.000, 371.00, 513.00, 0808, 0796
173.98, 554.000, 518.000, 504.00, 513.00, 0808, 0796
174.1, 510.000, 515.000, 513.00, 508.00, 0808, 0554
174.17, 490.000, 518.000, 502.00, 508.00, 0554, 0554
174.241, 490.000, 516.000, 414.00, 507.00, 0554, 0470
174.321, 508.000, 514.000, 456.00, 505.00, 0440, 0397
174.391, 562.000, 516.000, 508.00, 505.00, 0360, 0316
174.451, 448.000, 518.000, 560.00, 505.00, 0332, 0316
174.521, 543.000, 517.000, 630.00, 507.00, 0350, 0315
174.671, 481.000, 520.000, 550.00, 510.00, 0554, 0554
174.741, 467.000, 520.000, 495.00, 512.00, 0583, 0556
174.801, 526.000, 518.000, 520.00, 511.00, 0565, 0556
174.881, 505.000, 520.000, 540.00, 511.00, 0559, 0554
174.952, 508.000, 520.000, 549.00, 511.00, 0577, 0554
175.032, 568.000, 520.000, 568.00, 512.00, 0596, 0575
175.092, 528.000, 520.000, 586.00, 512.00, 0636, 0621
175.172, 528.000, 520.000, 580.00, 512.00, 0691, 0621
175.302, 517.000, 520.000, 512.00, 514.00, 0691, 0764
175.382, 517.000, 520.000, 485.00, 512.00, 0691, 0764
175.442, 492.000, 520.000, 466.00, 512.00, 0729, 0712
175.582, 487.000, 519.000, 488.00, 511.00, 0646, 0617
175.793, 524.000, 518.000, 484.00, 508.00, 0554, 0470
175.873, 524.000, 520.000, 512.00, 506.00, 0470, 0441
175.943, 526.000, 522.000, 526.00, 506.00, 0469, 0424
176.023, 526.000, 520.000, 550.00, 507.00, 0470, 0429
176.083, 532.000, 522.000, 595.00, 507.00, 0470, 0452
176.173, 558.000, 523.000, 681.00, 511.00, 0470, 0554
176.233, 443.000, 523.000, 608.00, 514.00, 0673, 0554
176.293, 424.000, 524.000, 584.00, 516.00, 0784, 0790
176.374, 434.000, 525.000, 548.00, 517.00, 0851, 0856
176.554, 568.000, 522.000, 410.00, 513.00, 0788, 0758
176.674, 496.000, 522.000, 524.00, 511.00, 0668, 0648
176.874, 476.000, 518.000, 390.00, 508.00, 0565, 0554
176.934, 520.000, 520.000, 508.00, 508.00, 0463, 0413
177.025, 520.000, 520.000, 535.00, 505.00, 0416, 0350
177.155, 596.000, 520.000, 621.00, 508.00, 0393, 0341
177.225, 518.000, 520.000, 580.00, 512.00, 0470, 0470
177.395, 484.000, 518.000, 715.00, 515.00, 0654, 0658
177.445, 458.000, 522.000, 600.00, 519.00, 0814, 0658
177.515, 458.000, 522.000, 527.00, 520.00, 0916, 0937
177.575, 495.000, 520.000, 366.00, 520.00, 0945, 0946
177.655, 482.000, 516.000, 478.00, 514.00, 0945, 0807
177.726, 556.000, 514.000, 495.00, 512.00, 0757, 0807
177.856, 479.000, 516.000, 470.00, 510.00, 0655, 0633
177.926, 498.000, 517.000, 467.00, 510.00, 0603, 0581
178.006, 500.000, 512.000, 368.00, 507.00, 0554, 0554
178.096, 570.000, 510.000, 436.00, 504.00, 0408, 0386
178.136, 525.000, 513.000, 478.00, 504.00, 0315, 0386
178.246, 635.000, 513.000, 574.00, 504.00, 0315, 0214
178.407, 508.000, 513.000, 594.00, 507.00, 0470, 0470
178.487, 508.000, 514.000, 644.00, 513.00, 0470, 0470
178.547, 476.000, 512.000, 572.00, 515.00, 0674, 0470
178.607, 482.000, 514.000, 566.00, 515.00, 0719, 0720
178.687, 482.000, 516.000, 523.00, 514.00, 0760, 0762
178.757, 414.000, 513.000, 404.00, 514.00, 0772, 0763
178.837, 414.000, 514.000, 487.00, 512.00, 0682, 0652
178.897, 540.000, 518.000, 554.00, 510.00, 0615, 0598
179.007, 459.000, 516.000, 529.00, 511.00, 0639, 0629
179.047, 550.000, 512.000, 502.00, 511.00, 0657, 0629
179.108, 520.000, 515.000, 508.00, 510.00, 0627, 0610
179.188, 490.000, 516.000, 460.00, 510.00, 0606, 0585
179.248, 512.000, 514.000, 442.00, 510.00, 0556, 0554
179.328, 520.000, 515.000, 510.00, 507.00, 0470, 0446
179.398, 486.000, 518.000, 519.00, 507.00, 0439, 0398
179.488, 552.000, 514.000, 510.00, 507.00, 0421, 0392
179.538, 480.000, 514.000, 536.00, 507.00, 0410, 0388
179.658, 480.000, 516.000, 572.00, 508.00, 0422, 0399
179.698, 512.000, 515.000, 583.00, 510.00, 0461, 0399
179.758, 512.000, 515.000, 606.00, 511.00, 0470, 0470
179.829, 492.000, 516.000, 606.00, 512.00, 0470, 0470
179.989, 574.000, 517.000, 579.00, 514.00, 0686, 0680
180.049, 518.000, 518.000, 559.00, 514.00, 0732, 0733
180.139, 518.000, 518.000, 490.00, 514.00, 0732, 0769
180.199, 488.000, 518.000, 483.00, 513.00, 0732, 0769
180.259, 574.000, 518.000, 521.00, 512.00, 0713, 0704
180.359, 479.000, 518.000, 496.00, 512.00, 0711, 0699
180.399, 490.000, 517.000, 484.00, 512.00, 0711, 0699
180.48, 490.000, 517.000, 483.00, 512.00, 0654, 0628
180.55, 478.000, 518.000, 502.00, 508.00, 0609, 0587
180.61, 502.000, 518.000, 508.00, 509.00, 0595, 0572
180.69, 522.000, 518.000, 515.00, 508.00, 0583, 0557
180.75, 533.000, 519.000, 516.00, 509.00, 0571, 0554
180.83, 533.000, 518.000, 516.00, 509.00, 0562, 0554
180.98, 526.000, 518.000, 557.00, 510.00, 0560, 0554
181.15, 547.000, 520.000, 537.00, 511.00, 0615, 0594
181.201, 468.000, 520.000, 556.00, 512.00, 0631, 0594
181.361, 516.000, 520.000, 551.00, 513.00, 0702, 0691
181.391, 514.000, 520.000, 554.00, 513.00, 0702, 0691
181.491, 514.000, 521.000, 518.00, 514.00, 0758, 0751
181.611, 467.000, 519.000, 540.00, 512.00, 0737, 0727
181.681, 467.000, 520.000, 527.00, 513.00, 0748, 0739
181.741, 522.000, 518.000, 536.00, 512.00, 0752, 0741
181.831, 452.000, 520.000, 557.00, 512.00, 0752, 0753
181.892, 414.000, 520.000, 496.00, 512.00, 0783, 0753
181.952, 586.000, 512.000, 449.00, 512.00, 0783, 0757
182.032, 526.000, 514.000, 483.00, 511.00, 0701, 0694
182.092, 436.000, 520.000, 446.00, 510.00, 0665, 0640
182.192, 470.000, 518.000, 450.00, 507.00, 0665, 0556
182.262, 475.000, 514.000, 466.00, 505.00, 0665, 0470
182.462, 574.000, 510.000, 571.00, 503.00, 0316, 0310
182.512, 574.000, 516.000, 659.00, 503.00, 0316, 0331
182.653, 500.000, 512.000, 542.00, 510.00, 0465, 0610
182.733, 500.000, 511.000, 506.00, 513.00, 0642, 0636
182.863, 447.000, 514.000, 527.00, 513.00, 0645, 0641
182.933, 500.000, 510.000, 478.00, 512.00, 0658, 0642
182.993, 514.000, 512.000, 571.00, 512.00, 0609, 0642
183.093, 464.000, 515.000, 527.00, 512.00, 0645, 0645
183.133, 462.000, 515.000, 390.00, 512.00, 0664, 0643
183.193, 551.000, 508.000, 434.00, 510.00, 0554, 0554
183.264, 586.000, 510.000, 544.00, 508.00, 0442, 0439
183.344, 462.000, 516.000, 488.00, 508.00, 0460, 0442
183.404, 470.000, 512.000, 511.00, 508.00, 0448, 0413
183.614, 542.000, 511.000, 536.00, 508.00, 0442, 0443
183.704, 494.000, 514.000, 593.00, 511.00, 0463, 0447
183.754, 495.000, 516.000, 622.00, 511.00, 0554, 0554
183.844, 495.000, 515.000, 472.00, 513.00, 0611, 0599
183.965, 447.000, 516.000, 574.00, 512.00, 0575, 0562
184.055, 504.000, 515.000, 566.00, 513.00, 0622, 0562
184.215, 479.000, 520.000, 630.00, 513.00, 0680, 0675
184.255, 434.000, 519.000, 518.00, 515.00, 0680, 0675
184.315, 546.000, 514.000, 447.00, 515.00, 0791, 0782
184.395, 558.000, 512.000, 470.00, 515.00, 0729, 0709
184.535, 472.000, 516.000, 466.00, 510.00, 0613, 0589
184.605, 526.000, 512.000, 480.00, 510.00, 0558, 0554
184.666, 474.000, 510.000, 451.00, 507.00, 0470, 0470
184.756, 511.000, 512.000, 472.00, 506.00, 0424, 0415
184.816, 520.000, 514.000, 522.00, 506.00, 0424, 0355
184.886, 520.000, 513.000, 562.00, 507.00, 0375, 0355
185.016, 510.000, 512.000, 586.00, 509.00, 0464, 0455
185.166, 521.000, 512.000, 628.00, 514.00, 0587, 0587
185.236, 508.000, 514.000, 616.00, 515.00, 0684, 0689
185.367, 455.000, 510.000, 524.00, 517.00, 0849, 0855
185.437, 472.000, 510.000, 472.00, 517.00, 0860, 0854
185.507, 458.000, 508.000, 495.00, 514.00, 0813, 0809
185.647, 432.000, 513.000, 467.00, 512.00, 0790, 0785
185.707, 454.000, 510.000, 403.00, 512.00, 0742, 0730
185.767, 509.000, 510.000, 483.00, 509.00, 0638, 0730
185.917, 490.000, 511.000, 456.00, 508.00, 0562, 0554
185.987, 639.000, 509.000, 456.00, 506.00, 0470, 0470
186.048, 578.000, 508.000, 442.00, 505.00, 0420, 0406
186.198, 550.000, 508.000, 578.00, 506.00, 0337, 0297
186.318, 482.000, 510.000, 691.00, 509.00, 0334, 0349
186.398, 482.000, 510.000, 491.00, 515.00, 0653, 0670
186.458, 562.000, 508.000, 506.00, 514.00, 0678, 0671
186.618, 496.000, 511.000, 504.00, 513.00, 0661, 0652
186.789, 530.000, 517.000, 503.00, 512.00, 0629, 0619
186.939, 506.000, 512.000, 484.00, 511.00, 0587, 0567
186.999, 486.000, 516.000, 482.00, 509.00, 0554, 0554
187.089, 486.000, 520.000, 487.00, 508.00, 0470, 0470
187.139, 564.000, 522.000, 498.00, 507.00, 0470, 0427
187.219, 524.000, 522.000, 498.00, 506.00, 0470, 0395
187.289, 542.000, 523.000, 532.00, 506.00, 0424, 0365
187.369, 512.000, 529.000, 554.00, 507.00, 0424, 0360
187.44, 512.000, 529.000, 563.00, 508.00, 0461, 0360
187.61, 488.000, 532.000, 568.00, 509.00, 0554, 0470
